Roll,Name,Salary,Gender
995800,Sita,9176.761052708089,Female
995801,Ram,8762.429389818173,Male
995802,Sita,1262.6972941785907,Female
995803,Shyam,2191.123805918782,Male
995804,Gopal,3056.036785004905,Male
995805,Sita,4899.932996900396,Female
995806,Sita,8834.243919439486,Female
995807,Gopal,4762.279804351797,Male
995808,Hari,1022.0151239347774,Male
995809,Shyam,8482.446752747754,Male
995810,Sita,37.01043036787532,Female
995811,Hari,3111.629312631956,Male
995812,Ram,2924.691873381126,Male
995813,Sita,3715.826999447094,Female
995814,Ram,2799.9154299320708,Male
995815,Shyam,1552.8085090454292,Male
995816,Hari,2773.225989390593,Male
995817,Hari,4047.5882087076734,Male
995818,Ram,5268.371300533647,Male
995819,Hari,7751.694200440517,Male
995820,Gopal,3273.9457183341938,Male
995821,Hari,8697.977985989823,Male
995822,Hari,735.9528655594228,Male
995823,Sita,4508.895077763557,Female
995824,Hari,1327.6534955214802,Male
995825,Gopal,7905.076581407901,Male
995826,Sita,4176.1464497644665,Female
995827,Sita,3485.13251825555,Female
995828,Hari,2457.2085233479293,Male
995829,Ram,2530.012034898447,Male
995830,Shyam,3490.2884849028337,Male
995831,Shyam,1973.9352211873872,Male
995832,Gopal,7222.756973781953,Male
995833,Gopal,5287.531749279604,Male
995834,Hari,551.4198405701909,Male
995835,Shyam,6475.575966382748,Male
995836,Gopal,4861.2499908375385,Male
995837,Hari,7976.719291229963,Male
995838,Sita,5986.951354098175,Female
995839,Sita,3300.2491055121764,Female
995840,Gopal,4417.407474567251,Male
995841,Gopal,886.9937059035093,Male
995842,Hari,7283.6730669978,Male
995843,Ram,8518.883463523201,Male
995844,Gopal,5644.441052309703,Male
995845,Hari,5600.704325995695,Male
995846,Ram,5836.55956374363,Male
995847,Shyam,8308.145987764994,Male
995848,Ram,303.9743590231392,Male
995849,Shyam,9046.770428372296,Male
995850,Sita,7578.525901166406,Female
995851,Ram,667.8850684465898,Male
995852,Sita,4057.502903705992,Female
995853,Ram,5572.701344558549,Male
995854,Ram,949.4776891901424,Male
995855,Sita,1955.6919375661264,Female
995856,Gopal,3750.9267543532856,Male
995857,Shyam,7950.184828986663,Male
995858,Sita,2921.341009152793,Female
995859,Ram,5819.14619554359,Male
995860,Ram,1795.895300301912,Male
995861,Ram,4840.666838264764,Male
995862,Sita,9486.445509727824,Female
995863,Ram,4370.565470390602,Male
995864,Shyam,9367.267364397405,Male
995865,Sita,1086.3367929044643,Female
995866,Sita,8974.674485282114,Female
995867,Hari,8882.592548547262,Male
995868,Gopal,4702.737982416089,Male
995869,Gopal,1073.626934312958,Male
995870,Shyam,768.5898707670514,Male
995871,Shyam,8725.926381493473,Male
995872,Hari,6961.063898232679,Male
995873,Shyam,8833.170123756048,Male
995874,Hari,2406.9664980621706,Male
995875,Ram,117.76538987889884,Male
995876,Gopal,1024.1075765619537,Male
995877,Shyam,2237.212188493566,Male
995878,Gopal,5041.654521453627,Male
995879,Gopal,4024.927341607668,Male
995880,Hari,5476.584175199048,Male
995881,Sita,6731.778435003896,Female
995882,Shyam,9214.138880721252,Male
995883,Hari,4713.420613248908,Male
995884,Ram,6710.93937657992,Male
995885,Sita,9557.559905438471,Female
995886,Sita,681.9730684756331,Female
995887,Hari,712.36600125552,Male
995888,Sita,6557.397350481817,Female
995889,Shyam,5032.600824573814,Male
995890,Hari,6435.187470667171,Male
995891,Hari,8698.380083156186,Male
995892,Hari,8598.772628471514,Male
995893,Gopal,8107.008216221629,Male
995894,Gopal,2363.787520367928,Male
995895,Gopal,6664.613745055372,Male
995896,Gopal,1561.7437053993988,Male
995897,Gopal,7949.736914026991,Male
995898,Gopal,5254.30738406745,Male
995899,Gopal,5699.675383632691,Male
995900,Shyam,6559.009761045189,Male
995901,Ram,4870.833173676387,Male
995902,Ram,7180.075906938113,Male
995903,Shyam,5954.901711059743,Male
995904,Sita,9653.130556440155,Female
995905,Sita,396.7616302419885,Female
995906,Hari,8151.311875886437,Male
995907,Gopal,9463.69350535143,Male
995908,Gopal,9605.356649163565,Male
995909,Gopal,9082.56213809977,Male
995910,Hari,9974.383092453065,Male
995911,Shyam,4267.978279672162,Male
995912,Gopal,9167.888036035483,Male
995913,Gopal,2196.840823594859,Male
995914,Hari,8799.004748327035,Male
995915,Gopal,2358.0293984311998,Male
995916,Gopal,9847.089717760748,Male
995917,Sita,4583.486022924785,Female
995918,Sita,2685.5295835495394,Female
995919,Shyam,4864.189528094487,Male
995920,Sita,4318.171579375207,Female
995921,Hari,4484.650139631545,Male
995922,Hari,613.4026606373633,Male
995923,Shyam,4064.179293700429,Male
995924,Hari,1237.65158621432,Male
995925,Shyam,1719.6600211342773,Male
995926,Ram,2723.078287416058,Male
995927,Sita,910.4128451334716,Female
995928,Shyam,7770.285615702666,Male
995929,Gopal,2606.1136873952305,Male
995930,Shyam,2563.714434628016,Male
995931,Sita,5451.372216743614,Female
995932,Hari,4493.9125312708975,Male
995933,Hari,9731.63202463704,Male
995934,Ram,2054.2851038363506,Male
995935,Sita,8391.669103288763,Female
995936,Ram,1934.4689331949996,Male
995937,Ram,4266.980118066962,Male
995938,Hari,3999.430549461945,Male
995939,Sita,3307.927373012496,Female
995940,Hari,1701.9351232775882,Male
995941,Hari,1296.7993995179872,Male
995942,Sita,3606.200001101795,Female
995943,Hari,9590.404528004692,Male
995944,Sita,674.8078701530746,Female
995945,Shyam,2134.5925228173423,Male
995946,Shyam,4054.2009247432898,Male
995947,Hari,4997.784295018492,Male
995948,Shyam,3936.401266848346,Male
995949,Sita,3128.569259067768,Female
995950,Sita,4181.835927323579,Female
995951,Gopal,9809.184207415195,Male
995952,Sita,4794.17878817443,Female
995953,Hari,2736.4297089148304,Male
995954,Shyam,1675.1066416918525,Male
995955,Sita,5409.227904899451,Female
995956,Hari,1354.3011614950306,Male
995957,Hari,6425.198588587622,Male
995958,Gopal,7913.017465399217,Male
995959,Ram,5500.9683890959095,Male
995960,Hari,8416.496909574467,Male
995961,Hari,4372.917630919217,Male
995962,Hari,3070.8655769339134,Male
995963,Shyam,5118.841741748997,Male
995964,Hari,5877.416326172556,Male
995965,Gopal,800.9485596304866,Male
995966,Hari,8388.245512010217,Male
995967,Gopal,7187.5686813036655,Male
995968,Sita,3925.713406564668,Female
995969,Sita,8384.49269862033,Female
995970,Shyam,5016.070990154535,Male
995971,Shyam,712.5833633366796,Male
995972,Hari,7269.031290425601,Male
995973,Sita,898.1460830341192,Female
995974,Hari,7532.402758478669,Male
995975,Gopal,3635.308678526029,Male
995976,Sita,727.2711358487438,Female
995977,Hari,483.2005543677009,Male
995978,Hari,9417.787459737045,Male
995979,Gopal,138.11654795602757,Male
995980,Ram,7006.166262720151,Male
995981,Sita,7349.936023137788,Female
995982,Gopal,924.2126372453451,Male
995983,Hari,2728.0292929708226,Male
995984,Gopal,6099.130063158711,Male
995985,Ram,1188.621174211897,Male
995986,Ram,7669.817119270845,Male
995987,Sita,2585.2842032982617,Female
995988,Sita,8058.931400172893,Female
995989,Hari,43.664883712226654,Male
995990,Sita,8422.502387524071,Female
995991,Hari,4282.818254170546,Male
995992,Sita,2279.737908551015,Female
995993,Hari,3351.102435209757,Male
995994,Sita,784.4867695916713,Female
995995,Ram,8688.04630678002,Male
995996,Shyam,361.7283639916346,Male
995997,Ram,1260.0318235739417,Male
995998,Ram,5181.798103946703,Male
995999,Hari,5870.423458010471,Male
996000,Sita,1325.12020781262,Female
996001,Shyam,7770.633832768288,Male
996002,Hari,5082.812233859677,Male
996003,Hari,7304.313260658802,Male
996004,Sita,2366.670738616613,Female
996005,Sita,5748.434401416252,Female
996006,Ram,6613.063998536243,Male
996007,Ram,6565.7075532405415,Male
996008,Shyam,7556.938359819645,Male
996009,Shyam,5192.624955275233,Male
996010,Gopal,9143.217672843435,Male
996011,Ram,2940.9662526052484,Male
996012,Shyam,5607.691408209465,Male
996013,Hari,3572.4768650336523,Male
996014,Hari,7517.770588470286,Male
996015,Ram,849.4028908431384,Male
996016,Ram,9909.866523018238,Male
996017,Gopal,3836.781417609284,Male
996018,Ram,4622.963679716648,Male
996019,Hari,9195.994555284631,Male
996020,Ram,8825.155361835305,Male
996021,Gopal,4424.766150831959,Male
996022,Ram,8820.44090069655,Male
996023,Shyam,3454.6008058111875,Male
996024,Gopal,5047.368792076701,Male
996025,Ram,4946.975976764786,Male
996026,Hari,9997.931068068,Male
996027,Gopal,4653.857401359235,Male
996028,Sita,4824.856974203717,Female
996029,Sita,739.1088725907224,Female
996030,Gopal,2189.86158398365,Male
996031,Shyam,3975.507141487399,Male
996032,Gopal,8154.252258351274,Male
996033,Gopal,3699.652449829136,Male
996034,Sita,7048.451237583934,Female
996035,Ram,3513.937547590924,Male
996036,Gopal,9572.381316028446,Male
996037,Sita,4822.374064416244,Female
996038,Ram,5524.5574341059655,Male
996039,Ram,6559.648811628274,Male
996040,Shyam,8867.722817861097,Male
996041,Hari,9078.251559199452,Male
996042,Sita,8051.855754100085,Female
996043,Gopal,153.07774130640885,Male
996044,Gopal,3920.297159453357,Male
996045,Shyam,1751.9912960147176,Male
996046,Hari,3499.788521533545,Male
996047,Sita,8034.440864928577,Female
996048,Hari,7599.356039963442,Male
996049,Hari,8342.148261220931,Male
996050,Hari,1077.9877068383505,Male
996051,Shyam,5046.382569771302,Male
996052,Shyam,129.72188170595643,Male
996053,Ram,2277.770130198302,Male
996054,Shyam,8558.679524483605,Male
996055,Ram,8260.844565297635,Male
996056,Sita,6346.371129131636,Female
996057,Sita,5466.599503623519,Female
996058,Hari,6540.602167585817,Male
996059,Gopal,9173.413424969867,Male
996060,Gopal,6547.209007855519,Male
996061,Shyam,2846.955859928169,Male
996062,Hari,7141.171524250387,Male
996063,Ram,392.2240817688516,Male
996064,Shyam,1324.344530809847,Male
996065,Shyam,9808.437460916237,Male
996066,Hari,6397.039701327642,Male
996067,Sita,3392.373570800773,Female
996068,Shyam,9146.77641755336,Male
996069,Hari,4955.518174399648,Male
996070,Sita,2191.98204684647,Female
996071,Sita,5273.1241725612845,Female
996072,Hari,4706.995359234437,Male
996073,Ram,7473.957954046949,Male
996074,Ram,5835.135315001726,Male
996075,Hari,186.08681922726024,Male
996076,Sita,4750.015347456016,Female
996077,Ram,1508.8811952134663,Male
996078,Gopal,8781.333751840797,Male
996079,Gopal,9458.94993003452,Male
996080,Sita,5396.647729301354,Female
996081,Shyam,5647.64867638155,Male
996082,Hari,6822.970447794355,Male
996083,Ram,3864.6618915359777,Male
996084,Gopal,4716.139196726683,Male
996085,Hari,2135.124024329478,Male
996086,Sita,1839.2866892607617,Female
996087,Ram,1234.0414394231302,Male
996088,Hari,5791.724795155838,Male
996089,Sita,8518.242975492272,Female
996090,Shyam,6706.905416208147,Male
996091,Gopal,9337.274061142169,Male
996092,Shyam,968.6235955346956,Male
996093,Sita,3967.9292167897606,Female
996094,Ram,6820.591059063639,Male
996095,Gopal,1144.7303573392364,Male
996096,Gopal,2383.921530029297,Male
996097,Shyam,7030.546247121282,Male
996098,Shyam,1927.0017548116505,Male
996099,Gopal,9195.11929399851,Male
996100,Ram,3232.898049732217,Male
996101,Shyam,5221.476956812121,Male
996102,Ram,1042.803846602627,Male
996103,Gopal,7768.345483613039,Male
996104,Gopal,4530.508804073688,Male
996105,Ram,450.44116315022586,Male
996106,Ram,4101.882312106037,Male
996107,Shyam,6936.080261493733,Male
996108,Ram,3106.8468061084964,Male
996109,Ram,9166.17741996506,Male
996110,Hari,9967.062305697496,Male
996111,Gopal,861.3810583964276,Male
996112,Gopal,4632.882880511978,Male
996113,Hari,3468.9754598175205,Male
996114,Hari,1540.075110139663,Male
996115,Shyam,9411.86177217714,Male
996116,Ram,7922.358141808447,Male
996117,Shyam,97.83667263058572,Male
996118,Ram,9114.308230362503,Male
996119,Shyam,9636.910984381926,Male
996120,Sita,144.2522289504644,Female
996121,Gopal,2383.750107244562,Male
996122,Ram,6215.698665766458,Male
996123,Gopal,7010.05985496589,Male
996124,Ram,6147.143270637456,Male
996125,Ram,9796.9714404271,Male
996126,Hari,706.8973264150968,Male
996127,Hari,6286.949686230394,Male
996128,Hari,6051.3329698048965,Male
996129,Shyam,9421.998441315052,Male
996130,Hari,7271.464845813181,Male
996131,Hari,1964.5388291001889,Male
996132,Sita,7466.872228187336,Female
996133,Sita,9330.760500440734,Female
996134,Sita,1682.3959542655953,Female
996135,Ram,4085.540361171487,Male
996136,Shyam,7964.99069895981,Male
996137,Sita,5768.760258807661,Female
996138,Gopal,6946.076165436512,Male
996139,Gopal,3223.5750894743155,Male
996140,Ram,2566.1989002623995,Male
996141,Hari,2784.1453252179817,Male
996142,Hari,8940.02493624499,Male
996143,Gopal,4802.485280988004,Male
996144,Hari,8027.192983688675,Male
996145,Hari,1864.2943248546276,Male
996146,Ram,5456.091374833666,Male
996147,Hari,7261.054377714305,Male
996148,Ram,3619.785855072418,Male
996149,Hari,6809.630842060244,Male
996150,Shyam,1850.907974671804,Male
996151,Ram,9039.398048777157,Male
996152,Hari,4684.44698664542,Male
996153,Gopal,1210.7531552855,Male
996154,Hari,4855.159822309356,Male
996155,Hari,8834.46949111678,Male
996156,Hari,8396.308698282422,Male
996157,Sita,710.222976785474,Female
996158,Shyam,5344.265612216093,Male
996159,Sita,2331.479556507776,Female
996160,Gopal,5048.023007956468,Male
996161,Hari,2015.342112471145,Male
996162,Gopal,7335.949003392613,Male
996163,Hari,6859.564912360876,Male
996164,Gopal,8239.40314879132,Male
996165,Gopal,2609.388486863594,Male
996166,Ram,2202.2525633817118,Male
996167,Hari,9779.445887702204,Male
996168,Sita,9554.018335250832,Female
996169,Ram,8689.316802538066,Male
996170,Sita,8464.329171632058,Female
996171,Hari,9729.081218501336,Male
996172,Hari,350.72130707532347,Male
996173,Gopal,696.3034201545227,Male
996174,Gopal,2578.1186863322027,Male
996175,Sita,4181.570999456654,Female
996176,Sita,1460.4267180299923,Female
996177,Shyam,3789.079390404787,Male
996178,Hari,722.268419414731,Male
996179,Hari,6782.913723018199,Male
996180,Gopal,4347.0278842926255,Male
996181,Gopal,8455.218241686403,Male
996182,Sita,5012.594085590942,Female
996183,Sita,8598.769521504712,Female
996184,Sita,482.7997979370968,Female
996185,Hari,4216.553765885109,Male
996186,Shyam,4337.188774955092,Male
996187,Shyam,7310.721984418344,Male
996188,Shyam,7211.508446682265,Male
996189,Gopal,5508.009119821907,Male
996190,Ram,8842.13657517939,Male
996191,Gopal,4454.458675326145,Male
996192,Ram,4502.196145775579,Male
996193,Hari,4541.816883921982,Male
996194,Gopal,7864.86994632879,Male
996195,Gopal,4722.983625125095,Male
996196,Gopal,9059.416835267151,Male
996197,Hari,8418.001148744186,Male
996198,Gopal,9900.080116486046,Male
996199,Ram,5112.155777303205,Male
996200,Gopal,1569.4338231156191,Male
996201,Hari,7174.129983081746,Male
996202,Hari,2665.4777938992,Male
996203,Sita,4158.151380805148,Female
996204,Sita,6621.867662886169,Female
996205,Shyam,7404.152758502048,Male
996206,Sita,2858.7170661705554,Female
996207,Ram,9788.080381166914,Male
996208,Sita,4594.946597372369,Female
996209,Shyam,4791.862731807294,Male
996210,Sita,870.6040153426209,Female
996211,Hari,515.8189675214719,Male
996212,Gopal,5411.487120028311,Male
996213,Gopal,7613.272860264248,Male
996214,Sita,1267.6216678471053,Female
996215,Ram,5233.183057939647,Male
996216,Gopal,4840.077983618223,Male
996217,Ram,1528.3264531811535,Male
996218,Sita,9467.132739859728,Female
996219,Gopal,8886.154180267411,Male
996220,Hari,767.7490286009114,Male
996221,Gopal,527.6122080915857,Male
996222,Shyam,5612.168176178417,Male
996223,Sita,4229.422854942505,Female
996224,Hari,1774.8586622820785,Male
996225,Hari,1166.4433717652246,Male
996226,Gopal,3224.7069752024195,Male
996227,Gopal,2779.688533462241,Male
996228,Gopal,9294.402785175187,Male
996229,Gopal,2865.1573838251275,Male
996230,Sita,771.8820227747469,Female
996231,Ram,5660.995900085269,Male
996232,Shyam,1676.1605212613165,Male
996233,Ram,5758.064469276914,Male
996234,Hari,9808.77687284893,Male
996235,Hari,4914.222490758072,Male
996236,Hari,3125.115786442517,Male
996237,Hari,2522.753985618908,Male
996238,Shyam,6820.869692481752,Male
996239,Hari,8056.519900471318,Male
996240,Hari,6018.793427436036,Male
996241,Ram,1441.9876725846214,Male
996242,Hari,2833.139381847865,Male
996243,Gopal,3406.853316178873,Male
996244,Gopal,8969.952448911868,Male
996245,Hari,1829.1769060493243,Male
996246,Shyam,6964.769654873219,Male
996247,Ram,8959.63838893276,Male
996248,Shyam,5384.0265840424,Male
996249,Shyam,7047.803799710923,Male
996250,Hari,4781.941476854276,Male
996251,Ram,7245.192510997913,Male
996252,Shyam,3912.61793091109,Male
996253,Hari,3175.426799331577,Male
996254,Ram,3806.553109423177,Male
996255,Shyam,3748.365706872261,Male
996256,Sita,4928.182014320163,Female
996257,Hari,4601.994181694133,Male
996258,Ram,6349.080046105338,Male
996259,Shyam,4264.108622759632,Male
996260,Sita,6333.153776766722,Female
996261,Hari,8131.669642279613,Male
996262,Ram,4925.338439799632,Male
996263,Sita,1516.2866877492986,Female
996264,Gopal,5299.6480287148925,Male
996265,Ram,7868.239681310304,Male
996266,Hari,4328.4990000767975,Male
996267,Gopal,8702.028233246501,Male
996268,Hari,7892.742525124778,Male
996269,Gopal,7428.59908439332,Male
996270,Gopal,1769.6062778061162,Male
996271,Ram,6265.313492889577,Male
996272,Sita,5287.467126266992,Female
996273,Hari,3636.476118358807,Male
996274,Shyam,5210.286444557728,Male
996275,Hari,4791.041248915436,Male
996276,Sita,1578.4741905896583,Female
996277,Gopal,9795.418169317702,Male
996278,Ram,7078.813188864822,Male
996279,Gopal,7641.597299548373,Male
996280,Shyam,5499.041202218127,Male
996281,Hari,4667.43459089208,Male
996282,Shyam,5691.747831332952,Male
996283,Hari,8088.188262605617,Male
996284,Gopal,573.5030958924558,Male
996285,Ram,8971.141391554263,Male
996286,Ram,6893.544781376033,Male
996287,Sita,7699.196845340823,Female
996288,Shyam,855.4085797574351,Male
996289,Shyam,258.0312403316154,Male
996290,Sita,5236.602972452032,Female
996291,Sita,5048.070439004204,Female
996292,Ram,9736.207767990298,Male
996293,Sita,2763.362474035361,Female
996294,Shyam,2503.220490494478,Male
996295,Shyam,920.9604085663768,Male
996296,Sita,9324.572533639444,Female
996297,Shyam,4588.159241185902,Male
996298,Gopal,2536.047320819924,Male
996299,Ram,6765.253570663704,Male
996300,Ram,4504.857648137411,Male
996301,Shyam,2757.6888286065737,Male
996302,Shyam,5152.709608321355,Male
996303,Gopal,5659.409019973017,Male
996304,Gopal,9029.44867992957,Male
996305,Shyam,118.06105698089377,Male
996306,Gopal,3070.067446398971,Male
996307,Gopal,7650.092235480292,Male
996308,Hari,3293.3538322904965,Male
996309,Ram,1550.8762155547684,Male
996310,Ram,5954.943647630803,Male
996311,Sita,2455.711466862386,Female
996312,Gopal,8397.76490736326,Male
996313,Gopal,2359.0453192608875,Male
996314,Shyam,3790.8426146664087,Male
996315,Gopal,9928.987282080014,Male
996316,Ram,4277.221229891364,Male
996317,Shyam,4031.154639209513,Male
996318,Shyam,3354.4337895686526,Male
996319,Shyam,683.7482298914699,Male
996320,Hari,409.9472237117597,Male
996321,Sita,4880.66393102327,Female
996322,Sita,1827.2558164572208,Female
996323,Gopal,2236.6618717848964,Male
996324,Sita,9523.399944411334,Female
996325,Sita,6473.6841881725,Female
996326,Ram,8502.122502655522,Male
996327,Shyam,5043.995256169152,Male
996328,Gopal,4766.053489616907,Male
996329,Hari,1860.48049354549,Male
996330,Sita,2104.451494518709,Female
996331,Sita,9253.091078827474,Female
996332,Gopal,1973.547054285395,Male
996333,Gopal,96.36482985368788,Male
996334,Gopal,3238.497792941427,Male
996335,Ram,2889.818293999715,Male
996336,Gopal,73.93047398693508,Male
996337,Gopal,2739.203956544675,Male
996338,Sita,1559.6816532111757,Female
996339,Hari,4045.280783797923,Male
996340,Ram,8929.5378831971,Male
996341,Hari,8171.783158332581,Male
996342,Hari,9960.698023007875,Male
996343,Gopal,8126.6570417866815,Male
996344,Sita,6400.585543659787,Female
996345,Gopal,6295.158394181841,Male
996346,Shyam,7085.301673799094,Male
996347,Shyam,279.6215816066361,Male
996348,Shyam,8082.036477494483,Male
996349,Shyam,737.0483002479466,Male
996350,Hari,2334.350196035094,Male
996351,Shyam,2377.73566998203,Male
996352,Hari,6760.244777376797,Male
996353,Sita,4989.630329422501,Female
996354,Ram,6611.643892127408,Male
996355,Shyam,8029.138565087057,Male
996356,Hari,1604.42944398678,Male
996357,Gopal,9805.46981552839,Male
996358,Sita,2276.7676466119724,Female
996359,Hari,7880.920700308914,Male
996360,Shyam,2225.461706077827,Male
996361,Hari,4503.021123907466,Male
996362,Sita,9771.346821041923,Female
996363,Ram,5498.0304766587815,Male
996364,Gopal,565.1859259290659,Male
996365,Hari,6079.860251149721,Male
996366,Hari,8470.375583055516,Male
996367,Ram,6754.026445291247,Male
996368,Sita,303.157174701566,Female
996369,Ram,913.3546530415282,Male
996370,Gopal,1180.9983713653894,Male
996371,Hari,6124.744070453316,Male
996372,Sita,193.99729384365293,Female
996373,Gopal,1397.1388658921503,Male
996374,Hari,2252.4839362033767,Male
996375,Ram,5038.0193662630645,Male
996376,Ram,1478.2705885767343,Male
996377,Ram,5272.276328772556,Male
996378,Shyam,9881.198206340749,Male
996379,Hari,6792.8577342928575,Male
996380,Hari,3732.6773993729535,Male
996381,Shyam,4555.505296824847,Male
996382,Sita,3306.3006389839134,Female
996383,Ram,8992.59646717161,Male
996384,Gopal,6928.404643037019,Male
996385,Shyam,1298.206932299326,Male
996386,Ram,7075.456300441777,Male
996387,Ram,4028.9134208544606,Male
996388,Sita,9609.60683252271,Female
996389,Gopal,5371.196279719821,Male
996390,Gopal,7171.4054193225165,Male
996391,Gopal,8809.609070635197,Male
996392,Sita,6618.281996279405,Female
996393,Hari,7239.550420625089,Male
996394,Gopal,2313.0081656510824,Male
996395,Hari,206.30889711902637,Male
996396,Hari,8914.207987383152,Male
996397,Ram,7673.3198593475645,Male
996398,Sita,1735.3765043967207,Female
996399,Sita,6387.328251893418,Female
996400,Shyam,9963.049775228448,Male
996401,Gopal,1861.547725237884,Male
996402,Hari,5445.665411089112,Male
996403,Ram,9164.41052033117,Male
996404,Hari,1216.5113499067816,Male
996405,Hari,670.5494165724024,Male
996406,Shyam,3918.6419984369527,Male
996407,Gopal,3433.231208097417,Male
996408,Ram,1001.9547965054932,Male
996409,Hari,5906.769124628701,Male
996410,Ram,2396.597854479332,Male
996411,Gopal,9052.979202660712,Male
996412,Gopal,9827.29644809649,Male
996413,Hari,8505.859201090256,Male
996414,Shyam,2865.878326632293,Male
996415,Hari,7586.95789208567,Male
996416,Ram,3601.8678405038286,Male
996417,Shyam,4358.731719802612,Male
996418,Ram,9326.96174306446,Male
996419,Sita,6731.115919549196,Female
996420,Hari,2268.405664429501,Male
996421,Ram,3147.76294275088,Male
996422,Ram,2977.509347212997,Male
996423,Shyam,3138.636272995496,Male
996424,Hari,6864.30461977748,Male
996425,Ram,5799.968646102052,Male
996426,Ram,3787.486495827008,Male
996427,Hari,4694.107547860833,Male
996428,Hari,538.0203827593965,Male
996429,Ram,9756.96477552616,Male
996430,Sita,5787.173206341543,Female
996431,Sita,7727.059470900121,Female
996432,Sita,8669.98457633549,Female
996433,Sita,112.86274402190656,Female
996434,Shyam,8208.67768573204,Male
996435,Hari,3289.1559055673856,Male
996436,Ram,490.0730813764431,Male
996437,Ram,9209.83247622174,Male
996438,Shyam,7488.440856770432,Male
996439,Gopal,9848.395466413524,Male
996440,Gopal,8851.557655186705,Male
996441,Shyam,4361.136149992262,Male
996442,Gopal,4518.867731229488,Male
996443,Hari,5221.209397908508,Male
996444,Gopal,1736.5840360063623,Male
996445,Ram,1629.200978094837,Male
996446,Hari,7288.964861305039,Male
996447,Shyam,2588.9352980999447,Male
996448,Sita,7775.39980996167,Female
996449,Shyam,4328.8304184079225,Male
996450,Gopal,5923.661332607667,Male
996451,Shyam,1399.0307569004,Male
996452,Sita,3484.6968480407304,Female
996453,Ram,5825.871273228894,Male
996454,Gopal,4669.845485895836,Male
996455,Hari,8104.913598032637,Male
996456,Gopal,9245.995033241265,Male
996457,Sita,109.47806670308812,Female
996458,Shyam,7367.355820914425,Male
996459,Ram,6269.051144807128,Male
996460,Shyam,7689.204206104415,Male
996461,Sita,8138.63754956673,Female
996462,Gopal,8820.582201012703,Male
996463,Gopal,3029.1394942164607,Male
996464,Gopal,1342.271871484998,Male
996465,Gopal,3238.11027971865,Male
996466,Gopal,7759.567199187106,Male
996467,Sita,2593.7061424323983,Female
996468,Gopal,243.43874342916737,Male
996469,Sita,6208.077621157005,Female
996470,Hari,990.6672201384714,Male
996471,Sita,629.9863613723101,Female
996472,Hari,5015.3438288106,Male
996473,Shyam,7038.167355285698,Male
996474,Sita,7351.823232381215,Female
996475,Hari,1468.6765222736883,Male
996476,Hari,1683.7195427067686,Male
996477,Ram,8305.67330551067,Male
996478,Ram,8724.153994889915,Male
996479,Ram,5325.914265748507,Male
996480,Shyam,5567.366368247604,Male
996481,Gopal,7511.241167294699,Male
996482,Sita,6465.464655122256,Female
996483,Ram,5081.796267468376,Male
996484,Hari,1523.3805448145242,Male
996485,Hari,6115.018607281892,Male
996486,Hari,734.8610945445433,Male
996487,Sita,6655.776181212291,Female
996488,Gopal,4050.433043798719,Male
996489,Gopal,9847.173232265855,Male
996490,Sita,9462.87629047992,Female
996491,Hari,7629.624753634213,Male
996492,Sita,5212.70071873623,Female
996493,Shyam,4515.997079950222,Male
996494,Hari,8112.090954509874,Male
996495,Gopal,5336.875638302316,Male
996496,Shyam,7197.154089211417,Male
996497,Sita,1427.6294460063832,Female
996498,Shyam,6046.377658098267,Male
996499,Ram,2289.506013086563,Male
996500,Gopal,9586.718461983846,Male
996501,Hari,5683.796316848258,Male
996502,Gopal,3275.4757283460867,Male
996503,Hari,2133.308300167017,Male
996504,Ram,2016.4709847080696,Male
996505,Hari,6979.991661377913,Male
996506,Hari,2451.234090704408,Male
996507,Shyam,5962.96517484325,Male
996508,Gopal,2895.282290815692,Male
996509,Sita,8546.685180532477,Female
996510,Hari,1843.1897791132324,Male
996511,Shyam,1467.7452939369407,Male
996512,Ram,1722.3319073779487,Male
996513,Sita,6652.516693008781,Female
996514,Shyam,5068.494952788118,Male
996515,Ram,2858.764196908668,Male
996516,Shyam,393.56214514827184,Male
996517,Ram,1002.6375358454488,Male
996518,Ram,2534.5572239737635,Male
996519,Hari,8072.167980040259,Male
996520,Shyam,5969.820576958276,Male
996521,Ram,9812.749029167331,Male
996522,Hari,9904.137427222196,Male
996523,Hari,5944.0325065213965,Male
996524,Ram,4651.952044117602,Male
996525,Gopal,6251.957859530897,Male
996526,Hari,7823.662968985541,Male
996527,Sita,5486.127323423095,Female
996528,Sita,5334.484159936755,Female
996529,Ram,758.7861501807558,Male
996530,Ram,4906.774574000215,Male
996531,Ram,7793.763054024313,Male
996532,Ram,2270.168522032772,Male
996533,Sita,4810.184690251524,Female
996534,Hari,2590.3948157417635,Male
996535,Shyam,1415.196731837931,Male
996536,Sita,1993.851521161456,Female
996537,Hari,8059.601327524887,Male
996538,Ram,9485.063888557286,Male
996539,Gopal,6728.165153725287,Male
996540,Sita,6979.811504646126,Female
996541,Gopal,951.7341717100912,Male
996542,Ram,146.09007892033566,Male
996543,Sita,1637.1044165549,Female
996544,Ram,966.0327815516424,Male
996545,Shyam,7904.802611216616,Male
996546,Gopal,9914.261937022697,Male
996547,Shyam,728.5253598609131,Male
996548,Gopal,4244.477918299526,Male
996549,Hari,474.7692759537425,Male
996550,Gopal,8564.491103401231,Male
996551,Shyam,9957.795179315475,Male
996552,Gopal,1772.55204422352,Male
